tier,portal,content_type,target_table,file_path,id,field,issue_type,severity,import_impact,ui_impact,pilot_impact,recommended_action,current_value_sample,notes
A,language,glossary,language_glossary,language-glossary-language-learning.json,language-glossary-language-learning,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-language-learning.json,language-glossary-language-learning,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-language-learning.json,language-glossary-language-learning,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-minimal-pairs.json,language-glossary-minimal-pairs,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-minimal-pairs.json,language-glossary-minimal-pairs,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-minimal-pairs.json,language-glossary-minimal-pairs,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-mother-tongue-interference.json,language-glossary-mother-tongue-interference,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-mother-tongue-interference.json,language-glossary-mother-tongue-interference,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-mother-tongue-interference.json,language-glossary-mother-tongue-interference,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-passive-listening.json,language-glossary-passive-listening,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-passive-listening.json,language-glossary-passive-listening,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-passive-listening.json,language-glossary-passive-listening,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-phrasal-verb.json,language-glossary-phrasal-verb,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-phrasal-verb.json,language-glossary-phrasal-verb,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-phrasal-verb.json,language-glossary-phrasal-verb,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-pronunciation.json,language-glossary-pronunciation,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-pronunciation.json,language-glossary-pronunciation,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-pronunciation.json,language-glossary-pronunciation,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-self-correction.json,language-glossary-self-correction,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-self-correction.json,language-glossary-self-correction,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-self-correction.json,language-glossary-self-correction,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-shadowing.json,language-glossary-shadowing,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-shadowing.json,language-glossary-shadowing,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-spaced-repetition.json,language-glossary-spaced-repetition,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-spaced-repetition.json,language-glossary-spaced-repetition,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-spaced-repetition.json,language-glossary-spaced-repetition,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-stress.json,language-glossary-stress,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-stress.json,language-glossary-stress,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-stress.json,language-glossary-stress,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-vocabulary-in-context.json,language-glossary-vocabulary-in-context,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,glossary,language_glossary,language-glossary-vocabulary-in-context.json,language-glossary-vocabulary-in-context,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,glossary,language_glossary,language-glossary-vocabulary-in-context.json,language-glossary-vocabulary-in-context,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-accent-coach.json,language-prompt-accent-coach,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-accent-coach.json,language-prompt-accent-coach,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-accent-coach.json,language-prompt-accent-coach,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-cultural-context.json,language-prompt-cultural-context,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-cultural-context.json,language-prompt-cultural-context,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-cultural-context.json,language-prompt-cultural-context,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-daily-journal.json,language-prompt-daily-journal,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-daily-journal.json,language-prompt-daily-journal,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-daily-journal.json,language-prompt-daily-journal,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-debate-opponent.json,language-prompt-debate-opponent,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-debate-opponent.json,language-prompt-debate-opponent,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-debate-opponent.json,language-prompt-debate-opponent,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-email-drafter.json,language-prompt-email-drafter,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-email-drafter.json,language-prompt-email-drafter,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-email-drafter.json,language-prompt-email-drafter,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-grammar-checker.json,language-prompt-grammar-checker,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-grammar-checker.json,language-prompt-grammar-checker,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-grammar-checker.json,language-prompt-grammar-checker,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-idiom-explainer.json,language-prompt-idiom-explainer,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-idiom-explainer.json,language-prompt-idiom-explainer,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-idiom-explainer.json,language-prompt-idiom-explainer,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-listening-comprehension.json,language-prompt-listening-comprehension,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-listening-comprehension.json,language-prompt-listening-comprehension,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-listening-comprehension.json,language-prompt-listening-comprehension,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-paragraph-improver.json,language-prompt-paragraph-improver,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-paragraph-improver.json,language-prompt-paragraph-improver,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-paragraph-improver.json,language-prompt-paragraph-improver,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-phrasal-verb-story.json,language-prompt-phrasal-verb-story,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-phrasal-verb-story.json,language-prompt-phrasal-verb-story,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-phrasal-verb-story.json,language-prompt-phrasal-verb-story,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-presentation-prep.json,language-prompt-presentation-prep,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-presentation-prep.json,language-prompt-presentation-prep,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-presentation-prep.json,language-prompt-presentation-prep,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-1.json,language-prompt-prompt-1,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-1.json,language-prompt-prompt-1,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-10.json,language-prompt-prompt-10,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-10.json,language-prompt-prompt-10,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-2.json,language-prompt-prompt-2,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-2.json,language-prompt-prompt-2,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-3.json,language-prompt-prompt-3,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-3.json,language-prompt-prompt-3,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-4.json,language-prompt-prompt-4,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-4.json,language-prompt-prompt-4,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-5.json,language-prompt-prompt-5,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-5.json,language-prompt-prompt-5,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-6.json,language-prompt-prompt-6,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-6.json,language-prompt-prompt-6,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-7.json,language-prompt-prompt-7,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-7.json,language-prompt-prompt-7,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-8.json,language-prompt-prompt-8,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-8.json,language-prompt-prompt-8,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-9.json,language-prompt-prompt-9,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-prompt-9.json,language-prompt-prompt-9,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-pronunciation-guide.json,language-prompt-pronunciation-guide,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-pronunciation-guide.json,language-prompt-pronunciation-guide,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-pronunciation-guide.json,language-prompt-pronunciation-guide,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-reading-summary.json,language-prompt-reading-summary,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-reading-summary.json,language-prompt-reading-summary,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-reading-summary.json,language-prompt-reading-summary,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-roleplay-interview.json,language-prompt-roleplay-interview,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-roleplay-interview.json,language-prompt-roleplay-interview,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-roleplay-interview.json,language-prompt-roleplay-interview,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-slang-translator.json,language-prompt-slang-translator,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-slang-translator.json,language-prompt-slang-translator,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-slang-translator.json,language-prompt-slang-translator,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-small-talk.json,language-prompt-small-talk,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-small-talk.json,language-prompt-small-talk,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-small-talk.json,language-prompt-small-talk,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-speaking-partner.json,language-prompt-speaking-partner,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-speaking-partner.json,language-prompt-speaking-partner,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-speaking-partner.json,language-prompt-speaking-partner,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-story-generator.json,language-prompt-story-generator,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-story-generator.json,language-prompt-story-generator,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-story-generator.json,language-prompt-story-generator,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-translation-corrector.json,language-prompt-translation-corrector,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-translation-corrector.json,language-prompt-translation-corrector,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-translation-corrector.json,language-prompt-translation-corrector,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-vocabulary-expander.json,language-prompt-vocabulary-expander,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,prompts,language_prompts,language-prompt-vocabulary-expander.json,language-prompt-vocabulary-expander,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,prompts,language_prompts,language-prompt-vocabulary-expander.json,language-prompt-vocabulary-expander,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-anki.json,language-resource-anki,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-anki.json,language-resource-anki,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-anki.json,language-resource-anki,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-bbc-learning-english.json,language-resource-bbc-learning-english,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-bbc-learning-english.json,language-resource-bbc-learning-english,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-bbc-learning-english.json,language-resource-bbc-learning-english,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-breaking-news-english.json,language-resource-breaking-news-english,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-breaking-news-english.json,language-resource-breaking-news-english,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-breaking-news-english.json,language-resource-breaking-news-english,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-british-council.json,language-resource-british-council,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-british-council.json,language-resource-british-council,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-british-council.json,language-resource-british-council,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
